id,bt_attack,time_attack
020001,0,21.4235
020002,0,0
020003,0,0
020004,0,0
020005,0,0
020006,0,0.9977
020007,0,0
020008,0,0
020009,0,0
020010,0,0
020011,0,0
020012,0,0
020013,0,0
020014,0,0
020015,0,0
020016,0,0
020017,0,0
020018,0,0
020019,0,0
020020,0,0
020021,0,0
020022,0,0
020023,0,0
020024,0,0
020025,0,0
020026,0,0
020027,0,0
020028,0,0
020029,0,0
020030,0,0
020031,0,0
020032,0,0
020033,0,0
020034,0,0
020035,0,0
020036,0,0
020037,0,0
020038,0,0
020039,0,0
020040,0,0
020041,0,0
020042,0,0
020043,0,0
020044,0,0
020045,0,0
020046,0,0
020047,0,0
020048,0,0
020049,0,0
020050,0,0
020051,0,0
020052,0,0
020053,0,0
020054,0,0
020055,0,0
020056,0,0
020057,0,0
020058,0,0
020059,0,0
020060,0,0
020061,0,0
020062,0,0
020063,0,0
020064,0,0
020065,0,0
020066,0,0
020067,0,0
020068,0,0
020069,0,0
020070,0,0
020071,0,0
020072,0,0
020073,0,0
020074,0,0
020075,0,0
020076,0,0
020077,0,0
020078,0,0
020079,0,0
020080,0,0
020081,0,0
020082,0,0
020083,0,0
020084,0,0
020085,0,0
020086,0,0
020087,0,0
020088,0,0
020089,0,0
020090,0,0
020091,0,0
020092,0,0
020093,0,0
020094,0,0.9968
020095,0,0
020096,0,0
020097,0,0
020098,0,0
020099,0,0
020100,0,0
020101,0,0
020102,0,0
020103,0,0
020104,0,0
020105,0,0
020106,0,0
020107,0,0
020108,0,0
020109,0,0
020110,0,0
020111,0,0
020112,0,0
020113,0,0
020114,0,0
020115,0,0
020116,0,0
020117,0,0
020118,0,0
020119,0,0
020120,0,0
020121,0,0
020122,0,0
020123,0,0
020124,0,0
020125,0,0
020126,0,0
020127,0,0
020128,0,0
020129,0,0
020130,0,0
020131,0,0
020132,0,0
020133,0,0
020134,0,0
020135,0,0
020136,0,0
020137,0,0
020138,0,0
020139,0,0
020140,0,0
020141,0,0
020142,0,0
020143,0,0
020144,0,0
020145,0,0
020146,0,0
020147,0,0
020148,0,0
020149,0,0
020150,0,0
020151,0,0
020152,0,0
020153,0,0
020154,0,0
020155,0,0
020156,0,0
020157,0,0
020158,0,0
020159,0,0
020160,0,0
020161,0,0
020162,0,0
020163,0,0
020164,0,0
020165,0,0
020166,0,0
020167,0,0
020168,0,0
020169,0,0
020170,0,0
020171,0,0
020172,0,0
020173,0,0
020174,0,0
020175,0,0
020176,0,0
020177,0,0
020178,0,0
020179,0,0
020180,0,0
020181,0,0
020182,0,0
020183,0,0
020184,0,0
020185,0,0
020186,0,0
020187,0,0
020188,0,0
020189,0,0
020190,0,0
020191,0,0
020192,0,0
020193,0,0
020194,0,0
020195,0,0
020196,0,0
020197,0,0
020198,0,0
020199,0,0
020200,0,0
020201,0,0
020202,0,0
020203,0,0
020204,0,0
020205,0,0
020206,0,0
020207,0,0
020208,0,0
020209,0,0
020210,0,0
020211,0,0
020212,0,0
020213,0,0
020214,0,0
020215,0,0
020216,0,0
020217,0,0
020218,0,0
020219,0,0
020220,0,0
020221,0,0
020222,0,0
020223,0,0
020224,0,0
020225,0,0
020226,0,0
020227,0,0
020228,0,0
020229,0,0
020230,0,0
020231,0,0
020232,0,0
020233,0,0
020234,0,0
020235,0,0
020236,0,0
020237,0,0
020238,0,0
020239,0,0
020240,0,0
020241,0,0
020242,0,0
020243,0,0
020244,0,0
020245,0,0
020246,0,0
020247,0,0
020248,0,0
020249,0,0
020250,0,0
020251,0,0
020252,0,0
020253,0,0
020254,0,0
020255,0,0
020256,0,0
020257,0,0
020258,0,0
020259,0,0
020260,0,0
020261,0,0
020262,0,0
020263,0,0
020264,0,0
020265,0,0
020266,0,0
020267,0,0
020268,0,0
020269,0,0
020270,0,0.9969
020271,0,0
020272,0,0
020273,0,0
020274,0,0
020275,0,0
020276,0,0
020277,0,0
020278,0,0
020279,0,0
020280,0,0.9985
020281,0,2.1249
020282,0,0
020283,0,0
020284,0,0
020285,0,0
020286,0,0
020287,0,0
020288,0,0
020289,0,0
020290,0,0
020291,0,0
020292,0,0
020293,0,0
020294,0,0
020295,0,0
020296,0,0
020297,0,0
020298,0,0
020299,0,0
020300,0,0
020301,0,0
020302,0,0
020303,0,0
020304,0,0
020305,0,0
020306,0,0
020307,0,0
020308,0,0
020309,0,0
020310,0,0
020311,0,0
020312,0,0
020313,0,0
020314,0,0
020315,0,0
020316,0,0
020317,0,0
020318,0,0
020319,0,0
020320,0,0
020321,0,0
020322,0,0
020323,0,0
020324,0,0
020325,0,0
020326,0,0
020327,0,0
020328,0,0
020329,0,0
020330,0,0
020331,0,0
020332,0,0
020333,0,0
020334,0,0
020335,0,0
020336,0,0
020337,0,0
020338,0,0
020339,0,0
020340,0,0
020341,0,0
020342,0,0
020343,0,0
020344,0,0
020345,0,0
020346,0,0
020347,0,0
020348,0,0
020349,0,0
020350,0,0
020351,0,0
020352,0,0
020353,0,0
020354,0,0
020355,0,0
020356,0,0
020357,0,0
020358,0,0
020359,0,0
020360,0,0
020361,0,0
020362,0,0
020363,0,0
020364,0,0
020365,0,0
020366,0,0
020367,0,0
020368,0,0
020369,0,0
020370,0,0
020371,0,0
020372,0,0.9973
020373,0,0
020374,0,0
020375,0,0
020376,0,0
020377,0,0
020378,0,0
020379,0,0
020380,0,0
020381,0,0
020382,0,0
020383,0,0
020384,0,0
020385,0,0
020386,0,0
020387,0,0
020388,0,0
020389,0,0
020390,0,0
020391,0,0
020392,0,0
020393,0,0
020394,0,0
020395,0,0
020396,0,0
020397,0,0
020398,0,0
020399,0,0
020400,0,0.9979
020401,0,0
020402,0,0
020403,0,0
020404,0,0
020405,0,0
020406,0,0
020407,0,0
020408,0,0.9998
020409,0,0
020410,0,0
020411,0,0
020412,0,0
020413,0,0
020414,0,0
020415,0,0
020416,0,0
020417,0,0
020418,0,0
020419,0,0
020420,0,0
020421,0,0
020422,0,0
020423,0,0
020424,0,0
020425,0,0
020426,0,0
020427,0,0
020428,0,0
020429,0,0
020430,0,0
020431,0,0
020432,0,0
020433,0,0
020434,0,0
020435,0,0
020436,0,0
020437,0,0
020438,0,0
020439,0,0
020440,0,0
020441,0,0
020442,0,0
020443,0,0
020444,0,0
020445,0,0
020446,0,0
020447,0,0
020448,0,0
020449,0,0
020450,0,0.9973
020451,0,0
020452,0,0
020453,0,0
020454,0,0.9908
020455,0,0
020456,0,0
020457,0,0.9972
020458,0,0
020459,0,0
020460,0,0.9979
020461,0,0
020462,0,0
020463,0,0
020464,0,0
020465,0,0
020466,0,0
020467,0,0
020468,0,0
020469,0,0
020470,0,0.9977
020471,0,0
020472,0,0
020473,0,0
020474,0,0
020475,0,0
020476,0,0
020477,0,0
020478,0,0
020479,0,0
020480,0,0
020481,0,0
020482,0,0
020483,0,0
020484,0,0
020485,0,0
020486,0,0
020487,0,0
020488,0,0
020489,0,0
020490,0,0
020491,0,0.9981
020492,0,0
020493,0,0
020494,0,0.9975
020495,0,0
020496,0,0
020497,0,0
020498,0,0
020499,0,0
020500,0,0
020501,0,0
020502,0,0
020503,0,0
020504,0,0.9985
020505,0,0
020506,0,0
020507,0,0.9971
020508,0,0
020509,0,0
020510,0,0
020511,0,0
020512,0,0
020513,0,0
020514,0,0
020515,0,0
020516,0,0
020517,0,0
020518,0,0.9968
020519,0,0
020520,0,0
020521,0,0
020522,0,0
020523,0,0
020524,0,0
020525,0,0
020526,0,0
020527,0,0
020528,0,0
020529,0,0
020530,0,0
020531,0,0
020532,0,0
020533,0,0
020534,0,0
020535,0,0
020536,0,0
020537,0,0
020538,0,0
020539,0,0
020540,0,0
020541,0,0
020542,0,0.997
020543,0,0
020544,0,0
020545,0,0
020546,0,0
020547,0,0
020548,0,0
020549,0,0
020550,0,0
020551,0,0
020552,0,0
020553,0,0
020554,0,0
020555,0,0
020556,0,0
020557,0,0
020558,0,0
020559,0,0
020560,0,0
020561,0,0
020562,0,0
020563,0,0
020564,0,0
020565,0,0
020566,0,0
020567,0,0
020568,0,0
020569,0,0
020570,0,0.9986
020571,0,0
020572,0,0
020573,0,0
020574,0,0
020575,0,0
020576,0,0
020577,0,0
020578,0,0
020579,0,0
020580,0,0
020581,0,0
020582,0,0
020583,0,0
020584,0,0
020585,0,0
020586,0,1.0086
020587,0,0
020588,0,0
020589,0,0.9974
020590,0,0
020591,0,0
020592,0,0
020593,0,0
020594,0,0
020595,0,0
020596,0,0
020597,0,0
020598,0,0
020599,0,0
020600,0,0
020601,0,0
020602,0,0
020603,0,0
020604,0,0
020605,0,0
020606,0,0
020607,0,0
020608,0,0
020609,0,0
020610,0,0
020611,0,0
020612,0,0
020613,0,0
020614,0,0
020615,0,0.9959
020616,0,0
020617,0,0
020618,0,0
020619,0,0
020620,0,0
020621,0,0
020622,0,0
020623,0,0
020624,0,0
020625,0,0
020626,0,0
020627,0,0
020628,0,0
020629,0,0
020630,0,0
020631,0,0
020632,0,0
020633,0,0
020634,0,0
020635,0,0
020636,0,0
020637,0,0
020638,0,0
020639,0,0
020640,0,0
020641,0,0
020642,0,0.9713
020643,0,0
020644,0,0
020645,0,0
020646,0,0
020647,0,0
020648,0,0
020649,0,0
020650,0,0
020651,0,0
020652,0,0
020653,0,0
020654,0,0
020655,0,0
020656,0,0
020657,0,0
020658,0,0
020659,0,0
020660,0,0
020661,0,0
020662,0,0
020663,0,0
020664,0,0
020665,0,0
020666,0,0
020667,0,0
020668,0,0
020669,0,0
020670,0,0
020671,0,0
020672,0,0
020673,0,0
020674,0,0
020675,0,0
020676,0,0
020677,0,0
020678,0,0
020679,0,0
020680,0,0
020681,0,0
020682,0,0
020683,0,0
020684,0,0
020685,0,0
020686,0,0
020687,0,0
020688,0,0
020689,0,0
020690,0,0
020691,0,0
020692,0,0
020693,0,0
020694,0,0
020695,0,0
020696,0,0
020697,0,0
020698,0,0
020699,0,0
020700,0,0
020701,0,0
020702,0,0
020703,0,0
020704,0,0
020705,0,0
020706,0,0
020707,0,0
020708,0,0
020709,0,0
020710,0,0
020711,0,0
020712,0,0
020713,0,0
020714,0,0
020715,0,0
020716,0,0
020717,0,0
020718,0,0
020719,0,0
020720,0,0
020721,0,0
020722,0,0
020723,0,0
020724,0,0
020725,0,0
020726,0,0.2221
020727,0,0
020728,0,0
020729,0,0
020730,0,0
020731,0,0
020732,0,0
020733,0,0
020734,0,0
020735,0,0
020736,0,0
020737,0,0
020738,0,0
020739,0,0
020740,0,0
020741,0,0
020742,0,0
020743,0,0
020744,0,0
020745,0,0
020746,0,0
020747,0,0
020748,0,0
020749,0,0
020750,0,0
020751,0,0
020752,0,0
020753,0,0
020754,0,0
020755,0,0
020756,0,0
020757,0,0
020758,0,0
020759,0,0
020760,0,0
020761,0,0
020762,0,0
020763,0,0
020764,0,0
020765,0,0
020766,0,0
020767,0,0
020768,0,0
020769,0,0
020770,0,0
020771,0,0
020772,0,0
020773,0,0
020774,0,0
020775,0,0
020776,0,0
020777,0,0
020778,0,0
020779,0,0
020780,0,0
020781,0,0
020782,0,0
020783,0,0
020784,0,0
